PS Name,Firm Capacity (MVA),Demand (MVA),PF,"Geo(Long,Lat)",GSP,DNO,RegID,RegName,Household no,NearestZone0,NearestZone1,No central heating,Gas central heating,Electric (including storage heaters) central heating,Oil central heating,"Solid fuel (for example wood, coal) central heating",Other central heating,Two or more types of central heating,District or communal heat networks only,Renewable energy only,Tank or bottled gas only,Two or more types of central heating (including renewable energy),Two or more types of central heating (not including renewable energy),Wood only
Camborne Carn Brea,17.25,13.68,,"-5.2806,50.2284",Alverdiscott_Indian Queens,WPD,E12000009,South West,7039.505416616048,E02003923,E02003918,222.3037997689412,4457.555654191257,801.9376577377785,411.92049537068186,27.204329551073737,20.998913732060604,,2.820370060914982,67.02097043274466,269.3630478991459,49.21581300191408,660.983863076688,38.83670954544845
Camborne Holmans,17.25,10.18,,"-5.2902,50.2137",Alverdiscott_Indian Queens,WPD,E12000009,South West,5238.462364119251,E02003923,E02003925,159.041517847151,3665.7049240705014,491.174303595613,191.34230692424353,25.273513860705584,20.67479528691483,,2.66113605306774,21.574998146735847,146.42374233932853,29.719782078343446,473.1764329364541,19.015288312827636
Camborne Treswithian,5.0,5.0,,"-5.3218,50.2239",Alverdiscott_Indian Queens,WPD,E12000009,South West,2572.9186464239942,E02003924,E02003923,78.46155635861305,1717.6044256123032,294.67075720382746,114.33144568978804,8.597393164152695,11.742099782449614,,0.5037909627989094,17.605407265491863,88.33088934955883,14.065945266272793,212.10588978174636,8.999662377253161
Camp 33/11kv,8.3,7.260000000000001,,"-2.1303,51.7866",Iron Acton 132kV,WPD,E12000009,South West,3735.8778746076396,E02004652,E02004658,28.19361066623573,2366.603229187565,129.07578171547766,577.8996653941298,6.464761631601832,10.65524014770209,,11.617232303281261,46.68702681563227,71.7599108262679,54.05924473637798,485.22648431228123,30.264626661306256
Campbell Street 33/11kv,38.0,20.14,,"-0.8967,52.2432",Grendon 132kV,WPD,E12000004,East Midlands,9903.037750255864,E02005670,E02005672,251.65916485984417,6011.821258860144,1968.0716788768693,12.179622696249346,1.340624681057839,217.5827537262683,,193.33140592332353,27.782224176727773,74.69194149734305,22.701246043131913,803.1832951897222,0.0
Campion Hills 33 11kv S Stn,18.0,14.94,,"-1.516,52.2964",Berkswell 132kV,WPD,E12000005,West Midlands,10688.44543161347,E02006524,E02006528,141.48910957930786,8353.62910388711,1087.9926405236977,39.003024484285056,0.0,67.42927351470749,,29.291938831097355,21.230884356780102,32.475868043425876,39.377329266930936,846.0158838510865,6.460095587873935
Cannock 132/11kv,100.0,62.03,,"-2.0186,52.6826",Rugeley 132kV,WPD,E12000005,West Midlands,44377.79585829877,E02006129,E02006128,380.7516371340841,36144.121320849925,3462.098231896668,12.512397526745199,55.77876993048847,237.9487424225657,,137.8230283806545,11.675985282632473,142.88156854649756,151.58972018528357,3753.4986478749956,18.6519267704323
Cannon Street 33 11kv S Stn,35.2,12.800000000000004,,"-0.6891,52.3053",Grendon 132kV,WPD,E12000004,East Midlands,6293.886951503232,E02005695,E02005697,75.42770952536367,4980.42403233778,549.6681177430399,13.79912980137252,0.9113313827629933,81.90640505815954,,34.391077138648335,7.72602226533663,19.2591693071762,20.575838750639633,500.9851137735802,3.656893739910402
Canton,14.0,6.21,,"-3.204,51.4848",Cardiff East & Aberthaw 132 kV,WPD,W92000004,Cardiff,3586.228479320916,W02000400,W02000406,50.36728728575056,2962.432956686009,250.6425494560581,0.5181457923331063,1.0265919551379015,21.050869211343436,,2.7671918710547203,7.736151454725102,15.778161008940822,7.243177033055549,283.1301059845752,1.544774669178639
Cardiff East Grid Primary,30.0,19.81,,"-3.1438,51.497",Cardiff East & Aberthaw 132 kV,WPD,W92000004,Cardiff,11440.126598284596,W02000403,W02000395,202.2733838304313,9115.309435054485,899.3638269143777,28.391348677141153,4.017943898463148,112.19103665291979,,37.90646881156069,7.569566072365166,104.20922760584735,24.568984438098372,920.9487430359466,2.0153472940125727
Cardiff South Bsp,38.1,12.990000000000002,,"-3.1553,51.4656",Cardiff East & Aberthaw 132 kV,WPD,W92000004,Cardiff,7501.627688627812,W02000423,W02000404,164.37332499222873,4419.881989268569,1927.9172402079466,2.315012334823283,0.0,81.0454301959767,,45.59031950287057,5.400653610295842,57.277108665774584,7.551047791350013,508.5605117644075,0.0
Cardigan,14.0,7.6,,"-4.6519,52.0838",Swansea North 132 kV,WPD,W92000004,Ceredigion,4388.943066479704,W02000124,W02000126,89.17364575803455,1110.1192606303932,268.68818417878066,1853.547802535188,41.92511926888762,19.08675201296308,,9.008019593272051,104.16785563003937,316.346509444882,79.45294444735607,579.158365262502,67.0492500969833
Carlton On Trent 33 11kv S Stn,12.0,8.19,,"-0.8137,53.1688",Staythorpe 132kV,WPD,E12000004,East Midlands,4027.104229125895,E02005895,E02005896,24.71278655703517,1692.1638000577789,143.14656696741977,1471.9860585208492,56.66612773908223,9.889124535477755,,0.8485793279347028,90.14917046228616,150.597900793441,58.63895221225205,449.9589292746013,30.317842183195467
Castle Donington 33 11kv S Stn,21.7,16.11,,"-1.3618,52.8411",Willington 132kV,WPD,E12000004,East Midlands,7921.446780368518,E02005397,E02004121,62.48655725549597,6190.030950789893,302.0620704227104,314.1787321062066,79.6941687139017,46.04635095857907,,10.160247471592763,67.96835324227362,133.45138325768804,53.695844217389876,760.6073444272421,21.607317052046458
Castle Road 33 11kv S Stn,27.0,22.08,,"-1.1517,52.9493",Ratcliffe 132kV,WPD,E12000004,East Midlands,10856.954991343071,E02006904,E02006905,263.2631728137738,5785.09591498638,2988.089530992673,18.971706009157398,21.92648725625637,159.8936442988332,,132.98204143663978,19.178802968457767,94.78074519482114,61.88142352577367,823.0317950838513,6.284591305660419
Cauldon 33/11kv,9.75,4.73,,"-1.8862,53.0411",Cellarhead 132kV,WPD,E12000005,West Midlands,3383.9589619499143,E02006210,E02006213,37.16795922759855,1684.1849034360966,83.68626812670033,794.3679813412622,92.83235622891797,13.085177861611362,,1.4436393168632646,32.960153178239395,149.53782486280468,36.276030741363414,520.9718618089704,44.41439335579643
Caythorpe 33 11kv S Stn,23.0,8.22,,"-0.9915,53.0068",Staythorpe 132kV,WPD,E12000004,East Midlands,4041.8555266684803,E02005905,E02005872,15.886607027604496,3323.8971413868267,96.76511323665753,161.79673830181264,20.237667948604752,9.182651951965987,,1.6365268582967147,29.738713997971296,41.99066584825901,28.938367920580664,382.40617842149123,5.68452945240221
Central Intake,26.2,20.95,,"-4.1807,50.3778",Abham_Exeter _Landulph,WPD,E12000009,South West,10780.529128516535,E02003147,E02003141,282.8778277582134,8151.296604973576,1058.4807988730993,2.8974648711257123,1.4351723834322256,126.48230067827353,,89.94322232415212,14.870784288896205,41.358413196782024,36.4533808577526,906.6303359701352,4.319180435293834
Chad Valley 132/11kv,78.0,45.15,,"-1.9531,52.4737",Kitwell 132kV,WPD,E12000005,West Midlands,32301.42645497645,E02001886,E02006944,721.5607593821776,24223.550873737255,3008.2427853176478,30.270880510937577,0.0,753.5945358669928,,68.70704670494693,5.649474524487439,236.2073109984134,124.12623870457367,3028.7728597845557,6.016542077404021
Chaddesden 33 11kv S Stn,25.0,20.43,,"-1.441,52.9247",Willington 132kV,WPD,E12000004,East Midlands,10045.63362650086,E02002801,E02002807,154.24919670573294,8764.698585394362,365.98677820296643,1.5868151046214554,11.00373824664683,75.44130886880995,,4.237245504400845,7.403708908790777,34.73030451804634,28.097377860284325,711.8278311214124,7.884755650373011
Chapel Brampton 33 11kv S Stn,21.75,17.69,,"-0.9273,52.2902",Grendon 132kV,WPD,E12000004,East Midlands,8698.348450944699,E02005652,E02005657,80.61395583028323,7200.508753049038,544.2162930833696,58.191824956096305,4.803929402260797,67.06885826021987,,15.107229357565284,22.62578941887404,35.37868952616744,42.17968899004688,684.8327660616106,3.2127829112387274
Chapel St Leonards 33 11kv S Stn,12.0,8.84,,"0.316,53.2254",Bicker Fen 132kV,WPD,E12000004,East Midlands,4346.715675881917,E02005433,E02005435,72.86530771886765,1957.7040948403323,651.0245012103879,783.234490038362,28.687746168926576,22.121566866871138,,2.247912506743913,26.394557429281605,391.56848294567345,27.615355002257882,377.9445064624597,10.039111014370818
Chard,17.25,14.69,,"-2.9581,50.8727",Axminster,WPD,E12000009,South West,7559.2349831936945,E02006096,E02006097,87.88898607315095,5690.987285250797,797.7039013098715,168.9620128871051,14.162968615310202,31.457481732180064,,14.749997757239917,35.17197254577158,39.577661541097896,49.66099816194219,614.225796901299,6.458142679974871
Cheadle 33/11kv,24.0,7.66,,"-2.0047,52.9813",Cellarhead 132kV,WPD,E12000005,West Midlands,5480.15341406688,E02006214,E02006216,44.55599786237455,4394.916427304408,206.1331633046811,254.31107151616703,32.980023430490945,17.58633954758167,,1.852043312813236,18.984897638594514,44.880447588672645,37.92024334388516,501.0522817255989,12.86626578163081
Checkerhouse 11kv S Stn,9.5,4.68,,"-0.9961,53.3069",Staythorpe 132kV,WPD,E12000004,East Midlands,2301.2024166433685,E02005844,E02005839,18.141577032390785,2006.2612496085726,75.85747997251117,22.177711594774625,11.339421673279174,9.276122942744102,,7.163802548869273,5.674491744510371,8.169410385643971,11.334172661919641,156.83067824292405,0.355481456474104
Cheddar,5.0,4.98,,"-2.7828,51.2748",Bridgwater_Taunton,WPD,E12000009,South West,2562.6269718382982,E02006061,E02003088,29.922809276423965,1851.4461050430675,150.5532485832991,206.67895804855002,4.250749928899718,3.709111341577559,,5.490268341610028,13.346931190442662,24.49939449575933,33.990258074852626,263.38054099414563,7.107065689335066
Cheddleton 33/11kv,9.75,7.04,,"-2.0359,53.0713",Cellarhead 132kV,WPD,E12000005,West Midlands,5036.590082902198,E02006209,E02006208,69.7031736719985,4100.917512940687,256.2811495771931,103.55691684694885,12.031882539251852,13.814154385551978,,10.24171413080463,8.947637099711624,18.85733084332006,19.659112253125336,461.4059806454407,12.070064953686039
Cheltenham 132/66/11kv Reporting,65.0,36.75,,"-2.1206,51.9089",Port Ham 132kV,WPD,E12000009,South West,18910.952051216358,E02004602,E02004604,208.8784360979498,15717.524880945746,1230.5887358897135,26.011850965496624,6.442095384771952,134.9095540590432,,58.606035616951544,12.136522532871114,40.22342537708373,106.05598446894047,1461.5800294087944,9.693808447477597
Chepstow,14.0,9.77,,"-2.6723,51.6424",Uskmouth 132 kV,WPD,W92000004,Monmouthshire,5642.101810461409,W02000343,E02004635,40.01361177488681,3986.190752785013,302.09071908636173,622.5380740951091,31.853086842424073,16.21334536128353,,7.155033907517463,39.172744758390735,103.69251300818625,42.451122757333316,521.8542428178348,23.078012091899282
Cherington 33/11kv,4.8,4.67,,"-2.1465,51.675",Iron Acton 132kV,WPD,E12000009,South West,2403.1060157600105,E02004625,E02004658,21.168435360005134,1637.5652787818763,142.87771033883286,275.8330820083439,2.835292350219418,9.277552657286977,,4.060113793676398,20.03070474770678,20.426673810712217,22.671839160992203,268.1392388522641,13.510377358773315
Chew Stoke,5.0,3.15,,"-2.6373,51.373",Bridgwater_Taunton,WPD,E12000009,South West,1620.9387472471162,E02003061,E02003005,19.380993638522867,1128.1710292196235,68.33528400416024,185.4820033575357,4.7462041234183,8.87450105682364,,1.3707272679162912,13.731688790167148,17.58533640446197,22.324739333795026,175.94221520047697,4.421175479047307
Chewton Mendip,5.0,4.77,,"-2.5652,51.2719",Seabank,WPD,E12000009,South West,2454.5643886884905,E02006052,E02003007,23.466822201338744,1700.9301179527156,93.3973773102903,317.2306174752159,11.000980997865106,8.319319851981865,,0.9884428777037169,16.234732521332543,29.94109159074779,18.973298063585926,277.0942398335658,7.7251243382507235
Childs Way 33 11kv S Stn,36.0,18.32,,"-0.7647,52.0335",East Claydon 132kV,WPD,E12000008,South East,10029.48645630018,E02003479,E02003472,178.15149004259524,6120.7634121617475,1715.6771171984485,14.947604613483602,4.44230876864461,196.39724386286431,,369.20760330339516,32.08133577442364,103.83622507825125,57.113835134713284,910.600545556718,1.4854687177158215
Chilwell 33 11kv S Stn,14.0,10.91,,"-1.2293,52.9156",Ratcliffe 132kV,WPD,E12000004,East Midlands,5364.555206320331,E02005863,E02005862,45.23377342505827,4635.56270694268,242.29404806152442,1.7837862780762905,8.835450706416438,26.21271100448971,,2.9770089334832144,6.6581843441792525,15.277059061930894,19.117298633297867,418.20469525663447,1.7726978895219299
Chipping Sodbury 132/33/11kv Reporting,58.5,33.739999999999995,,"-2.4122,51.5531",Iron Acton 132kV,WPD,E12000009,South West,17362.05502606911,E02003095,E02003096,182.37275231486353,14636.547401366617,1011.4672615784388,188.01521797557123,3.0533673174999123,77.2647430609749,,28.80636860940748,23.00944586295145,117.32149495677623,68.93825315317831,1166.4319131625857,6.126113969190671
Chudleigh Knighton,10.5,7.83,,"-3.6255,50.588",Abham_Exeter _Landulph,WPD,E12000009,South West,4029.190600299975,E02004204,E02004209,68.74985128741234,3161.3531611114977,205.9074620621942,114.91730562924955,5.71807556603908,13.607638837261204,,5.604780554011741,12.241491458441486,76.89825244526563,36.187526995021834,356.4769910878574,14.601291130057193
Church St 33 11kv S Stn,23.0,20.13,,"-1.8609,52.8995",Willington 132kV,WPD,E12000005,West Midlands,14401.49976829847,E02006133,E02006132,157.45410726946184,12043.31831253585,716.7940836069487,152.1685470616797,20.792311479739674,79.37525691342336,,12.26005026676202,26.930386765046613,54.92549892523444,70.90563708383306,1196.2893000306694,18.251007738741432
Churchill Gate 33/11,4.44,3.1100000000000003,,"-2.7937,51.338",Bridgwater_Taunton,WPD,E12000009,South West,1600.3553980757245,E02003088,E02003078,16.357987326772,1148.8337703634015,58.72954018723885,144.63249095294864,2.0180104108504544,1.98098067539697,,1.359893280056692,8.791687839135772,46.03896594717398,27.05255239499078,169.69423832777278,4.554932486883465
Churston,14.0,10.82,,"-3.5655,50.4027",Abham_Exeter _Landulph,WPD,E12000009,South West,5567.795950861523,E02003169,E02003168,56.903015241484205,4770.431282687161,271.67780878161824,21.157345387537745,0.0,25.770354224384363,,15.408027581441027,2.692233691749224,19.218178339385094,36.74584315737091,396.7878700908073,3.8228776188899487
Cinderhill 33 11kv S Stn,19.5,16.93,,"-1.2018,52.9881",Stoke Bardolph 132kV,WPD,E12000004,East Midlands,8324.648913199193,E02002872,E02002880,85.95194267146026,6742.69137033715,399.558470194349,5.214616095014316,24.537586046781737,114.94305095118983,,20.88675158948031,15.8146180307909,84.35788673010609,48.596859667028006,853.1412750231332,0.0
Clase,8.5,3.28,,"-3.9445,51.6666",Swansea North 132 kV,WPD,W92000004,Swansea,1894.1754286912405,W02000176,W02000175,17.7058274783327,1656.9862052138185,57.282887311473026,6.423682335091788,4.426822287669415,13.036775268558685,,4.101816344394371,1.042483563855555,7.441640414594437,3.1233692571805083,147.4567364692555,0.8326632237767418
Claverdon 33 11kv S Stn,14.0,12.57,,"-1.6954,52.2768",Berkswell 132kV,WPD,E12000005,West Midlands,8992.88882700009,E02006522,E02006512,111.87143890831602,5530.915670596395,882.793115625772,1017.8836937011389,19.070569474642493,46.80157916301469,,14.457646763354713,121.25636773889231,357.220864802017,95.30870859846301,811.8158757448633,44.240642652636126
Cleobury Mortimer 33/11kv,6.5,4.95,,"-2.4855,52.3764",Bishops Wood 132kV,WPD,E12000005,West Midlands,3541.352402040608,E02006046,E02006710,56.00682981644178,875.7438747935488,273.5040616322503,1132.5597662457394,54.953097408204265,15.539633766441547,,1.714430366338821,136.59990608976767,360.71427278947397,65.57812089292166,612.5300764790809,44.918693575349344
Clevedon,14.0,14.0,,"-2.8412,51.4324",Seabank,WPD,E12000009,South West,7204.172209987183,E02003069,E02003071,64.15375219854349,5845.697895307941,491.471785120011,60.71741932304438,1.2531064120064752,24.05553095802956,,70.933054803168,10.623499007183828,15.64839675365095,61.30011312033407,574.4464353865508,5.02833226220611
Clifton,46.0,27.31,,"-2.6122,51.4556",Iron Acton,WPD,E12000009,South West,14053.281646767855,E02003045,E02003037,292.5623724833769,10247.396357689098,2118.698202228049,26.969956720945255,2.226459956655422,50.51176577972649,,81.01959609471577,20.972587192948186,34.21948077836801,54.45756477390295,918.9991268185802,4.467050971606802
Clifton 33 11kv S Stn,38.0,20.08,,"-1.1784,52.904",Ratcliffe 132kV,WPD,E12000004,East Midlands,9873.535155170692,E02002902,E02002904,113.59490892572991,8562.633739596631,280.1386524152101,3.583676964500901,14.200535818322331,82.09088322898958,,43.06244362228608,16.720600270964212,61.384085434948034,41.74694823227755,777.3365462415841,0.0
Clipstone 11kv S Stn,21.75,4.23,,"-1.1036,53.1654",Chesterfield 132kV,WPD,E12000004,East Midlands,2079.932953504583,E02005894,E02005898,9.187136318841477,1765.3916183109868,49.756653126082355,32.37513539762207,36.19566248067894,12.79333378397155,,0.4631291563153802,9.926459946409176,17.1645566296455,13.792703392175175,168.83885964779543,1.1490673137592264
Clovelly,6.25,4.93,,"-4.4045,50.9836",Alverdiscott_Indian Queens,WPD,E12000009,South West,2536.897785374058,E02004224,E02004227,85.51376809750414,195.72159283865759,363.2986139443985,1115.158639613176,26.878852043658195,9.716614857235612,,4.398889203272791,95.85078424507425,185.90101346597407,58.519104457088396,383.53406714357413,54.31350289231256
Clowne 33 11kv S Stn,7.5,7.5,,"-1.2406,53.2789",Chesterfield 132kV,WPD,E12000004,East Midlands,3687.8243856464237,E02004046,E02004045,19.659517309997156,3184.8406777990967,64.97926142871532,41.978021802449945,64.62550868567764,15.691354230340691,,4.165625705669244,12.704409851803542,27.530547898668498,22.20370275390876,291.12359772962884,7.3286758016052085
Clyst Honiton,17.25,5.640000000000001,,"-3.4341,50.7291",Abham_Exeter _Landulph,WPD,E12000009,South West,2902.2522331662653,E02007027,E02007028,38.11850081657737,915.9390556434337,303.35703860897326,299.3600225868897,12.356584584274637,23.637648388785447,,630.2772301887487,67.15115353326819,84.45694560927178,28.613768059541453,245.31909111859756,14.302843176933564
Coalville 11kv S Stn,23.0,17.11,,"-1.3275,52.6885",Enderby 132kV,WPD,E12000004,East Midlands,8413.156698454708,E02005405,E02005377,52.80406899209851,7016.45739142643,325.07283285420965,167.47166270872637,44.76778316038439,32.16984864938551,,6.211065904734318,28.526706128357002,65.77010877203551,44.59222606265777,736.0959130445099,11.887901702097084
Coker,4.37,2.1100000000000003,,"-2.665,50.9141",Axminster,WPD,E12000009,South West,1085.7716687909256,E02006094,E02006092,11.79004865483744,574.5254305910913,115.15117725850085,213.20755515519917,10.527698179316364,3.062079662079393,,0.14779972074165312,16.11476256011119,33.49869254077615,7.427876410070041,108.51335549893979,4.18043825095108
Colley End,14.0,13.13,,"-3.5706,50.4387",Abham_Exeter _Landulph,WPD,E12000009,South West,6756.484365509408,E02003167,E02003165,184.44927046960183,4888.20842930802,998.4935509235066,7.30416008491236,0.9044741959167816,51.29958502216352,,34.74181170756826,6.815901226854057,10.425958011007104,18.71926714166485,451.70765941947445,5.444066923708848
Colley Lane,34.5,26.57,,"-2.9885,51.1195",Bridgwater_Taunton,WPD,E12000009,South West,13672.489687097104,E02006068,E02006073,349.3000774234452,10154.463748177679,1388.9360011542021,206.618850648582,11.499152253399016,114.38655743275048,,75.94047778857978,49.82654521897245,130.3425988038847,51.92506414464726,1069.2834607776374,16.149901714987518
Colwick 33 11kv S Stn,35.2,21.6,,"-1.0802,52.9604",Stoke Bardolph 132kV,WPD,E12000004,East Midlands,10620.9342306617,E02005879,E02005876,116.49833081539396,8809.794879281968,786.3838230829697,16.0259028889662,9.525540816738252,63.7236344634753,,8.558739423700642,11.963699578598083,30.500498102713536,28.376705497199307,785.4696282970384,3.1852565050103787
Colyford,17.25,11.37,,"-3.0562,50.7295",Axminster,WPD,E12000009,South West,5850.817001968162,E02004135,E02004138,106.40744424589273,3497.8211452042387,511.8362396206543,796.43111863723,19.121666061950904,18.136029612820113,,21.289375170241925,69.69875492421215,115.000288486078,88.37843707210988,613.5070516868484,45.03681576094011
Combe Park,17.25,6.33,,"-2.3887,51.3933",Melksham,WPD,E12000009,South West,3257.3150063727767,E02002989,E02002992,30.786495623844917,2688.5518610195863,243.9237537013918,17.09595113503343,1.4726899145533445,15.420443797625891,,9.924136702368918,1.387229873540704,10.609895838987756,20.781292338244437,227.09407040463876,3.693408505964873
Commercial Road 132/33/11kv,60.0,60.0,,"-2.25,51.8646",Port Ham 132kV,WPD,E12000009,South West,30875.023757087925,E02004639,E02004637,641.1025428271994,19337.476286836645,6570.295366270356,80.0202855848963,10.339734824615658,240.5927007288547,,334.450664792452,32.46573699697512,192.0236338403186,97.27010416646732,2382.805178642812,38.032673491407714
Commercial St Neath,20.1,14.91,,"-3.8077,51.6627",Swansea North 132 kV,WPD,W92000004,Neath Port Talbot,8610.413305422682,W02000206,W02000210,79.21067832538446,7374.243234801391,380.77383430607927,18.74195898885531,29.397014276467022,52.65244504247312,,26.065799859989347,11.65941415857491,34.183458690931324,24.7439211928691,663.1380347433196,4.656363763051303
Compton Martin 33/11kv S/S,3.5,2.53,,"-2.6555,51.3251",Bridgwater_Taunton,WPD,E12000009,South West,1301.896835090541,E02003005,E02003077,12.514628866820368,753.0078931674774,46.6688785560194,275.64904806448357,5.333378688586871,1.8615157996731264,,0.3594047780729875,18.588368149476246,32.27613437773471,28.849629889321037,155.29194403802092,6.152849400865984
Congleton 33/11kv,40.0,22.88,,"-2.2038,53.1634",Cellarhead 132kV,WPD,E12000002,North West,12582.86430734833,E02003815,E02003816,144.38156492345456,10317.376616587058,693.2883410958218,77.4602966126495,55.09199065576224,48.07206511540553,,86.18371600541208,22.240717811260907,66.15109270953853,66.63507865045284,1083.4637825931904,5.92144516994971
Congresbury,17.25,12.53,,"-2.8027,51.3757",Bridgwater_Taunton,WPD,E12000009,South West,6447.734127938529,E02003076,E02003078,50.14360104487955,4910.535890396045,179.13757998777768,432.75983901023056,3.8535661289870715,7.565709266753042,,5.193668630138642,29.947038754039877,185.08506026133125,98.78688762316366,652.5799397341343,16.42962949862168
Constantine 33kv,5.0,4.2,,"-5.1845,50.1245",Alverdiscott_Indian Queens,WPD,E12000009,South West,2161.251662996155,E02003927,E02003926,81.8957416648224,417.6926923780962,220.34984576540228,772.8959287715143,21.432314422354104,9.215167049688604,,0.20931550823388165,85.14322384423873,167.3868693292468,51.4283545290598,348.4519923211582,27.420708824134593
Copsewood 33 11kv S Stn,23.6,17.240000000000002,,"-1.4642,52.4029",Coventry 132kV,WPD,E12000005,West Midlands,12333.922305288905,E02001992,E02001984,200.19977469617314,10192.51240654881,737.0881904830223,6.625044403153938,0.0,144.60069327450927,,25.430444339228202,9.273273261499442,47.28294147811613,69.45878482553843,972.295524642731,1.645965435405958
Corby Central 33/11kv,23.5,20.44,,"-0.6731,52.4982",Grendon 132kV,WPD,E12000004,East Midlands,10050.550725681722,E02005614,E02005616,79.62169460547145,8313.11671758454,525.3426316259684,81.72892199486701,6.861351185903975,87.41114686745398,,9.247430359774578,52.99813911931308,101.50067106794624,136.84076376231945,746.7048550618817,6.88312524775207
Corby No2 11kv S Stn,38.0,19.4,,"-0.6685,52.4919",Grendon 132kV,WPD,E12000004,East Midlands,9539.172410872081,E02005614,E02005616,75.57049292300127,7890.14013312818,498.61286954715183,77.57050326322991,6.512241340828624,82.96361297595924,,8.776915312114813,50.301560612263856,96.33625336194504,129.87822000924638,708.7120444325099,6.532907524774467
Core Hill,5.0,5.0,,"-3.2468,50.702",Abham_Exeter _Landulph,WPD,E12000009,South West,2572.9186464239942,E02004139,E02004140,27.42468621367503,2096.785328522217,187.4234236884613,31.034000810404546,0.931621950023938,6.096846907065921,,12.869894854292388,11.408280339889778,8.949077243746867,15.775466023785166,181.85289684868505,3.2710243757239374
Coseley 132/11kv,69.0,42.08,,"-2.0913,52.5524",Penn 132kV,WPD,E12000005,West Midlands,30105.07254098359,E02002182,E02002000,522.9152212707479,25515.013982471082,1369.7881433246725,16.138231950702668,47.96153708826205,348.7515617815006,,57.458196679993435,0.0,97.26189544174974,90.23874959448098,2293.976914482153,16.037913325848812
Cotes Heath 33/11kv,15.0,5.140000000000001,,"-2.2481,52.9114",Cellarhead 132kV,WPD,E12000005,West Midlands,3677.2831003007527,E02006192,E02006172,25.286567609973257,2683.852806117885,134.6753523235328,378.42660627638963,23.214195108129164,9.481624832815772,,0.6656825815934742,27.91541847448756,123.83255221058978,19.05064170468458,315.7013011784383,10.900702242029457
Cotgrave 33 11kv S Stn,15.0,10.12,,"-1.0308,52.9237",Ratcliffe 132kV,WPD,E12000004,East Midlands,4976.104371032241,E02005914,E02005908,18.318790022894547,4300.086385983926,146.48760638547805,83.7982162607062,16.459646595182097,16.23567436977681,,2.4112603225159734,17.526820471639923,53.619877466481455,25.582692277188634,370.0685148425231,7.179078364086031
Cotham Primary,17.25,12.95,,"-2.6002,51.4603",Iron Acton,WPD,E12000009,South West,6663.859294238145,E02006951,E02003036,183.03371881927674,4036.292750124739,1675.927260014433,4.4417871029795535,1.100053057900405,47.99411094093236,,37.80639208210069,3.10865128358418,21.134022845034327,25.87161985911731,384.3628316254131,0.0
Coton Road 33/6.6kv,23.0,17.03,,"-1.4668,52.5214",Coventry 132kV,WPD,E12000005,West Midlands,12183.68311247506,E02006479,E02006483,178.16593067611274,9328.282072911177,1321.9608284944088,5.45116316299228,37.80098412892269,136.64928971245936,,60.650619540975335,10.173541997571517,38.04039667293665,38.947683126456916,961.0255138293772,3.6115183951661036
Countess Wear,9.76,6.46,,"-3.4935,50.7018",Abham_Exeter _Landulph,WPD,E12000009,South West,3324.2108911798005,E02004161,E02004163,50.41116158873796,2727.868285106436,221.56033009146893,10.93375642186297,0.9846742810621801,21.90973320491642,,4.976629198719523,31.07238015557889,9.45869319731028,28.252859779910793,232.57714881427202,2.4694977057562837
Court Road Barry,13.7,4.709999999999999,,"-3.2616,51.4106",Cardiff East & Aberthaw 132 kV,WPD,W92000004,Vale of Glamorgan,2719.989716199921,W02000248,W02000243,21.816958455130386,2361.5383911574463,95.35424445017787,6.882784817605025,1.704590587063025,25.285603374600814,,1.3784237814420357,1.6056733743894058,14.081764642504421,10.904329811983846,212.82437570544872,2.0519999963269453
Courtaulds 33/6.6kv,6.0,5.24,,"-1.5051,52.4251",Berkswell 132kV,WPD,E12000005,West Midlands,3748.8255730692495,E02001972,E02001966,80.66160298508478,2883.1942887098194,275.8328073755081,1.2983170622008908,0.0,97.07716196023802,,8.233825908768218,0.6057644379522649,25.945048609788515,4.234817256709104,375.09171459061326,0.0
Courthouse Green 33/11kv S Stn,23.0,13.21,,"-1.4843,52.4303",Berkswell 132kV,WPD,E12000005,West Midlands,9450.76065271847,E02001973,E02001962,182.18691245302753,7622.748306526869,568.5135542289078,3.4485649800643756,0.0,171.40617266287163,,24.172692263653396,14.481179358564034,70.55556971567124,19.283041205934325,813.2829865050016,5.1406919684056716
Courthouse Green 33/6 6kv S Stn,10.0,6.529999999999999,,"-1.4843,52.4302",Berkswell 132kV,WPD,E12000005,West Midlands,4671.723471782861,E02001973,E02001962,90.05908692795379,3768.095869918278,281.02903172708307,1.704703203620013,0.0,84.72992486665795,,11.949105259777186,7.15837253682234,34.877204409033546,9.532040808081087,402.02406524433457,2.5411596179931135
Coventry Arena 33 11kv S Stn,23.0,11.88,,"-1.4933,52.4497",Coventry 132kV,WPD,E12000005,West Midlands,8499.24576489746,E02001958,E02001962,185.00713987486475,6881.447121240757,508.1989990921842,3.149234059471285,4.67963611516854,140.19494936141797,,13.665187872643843,2.9387182153823868,73.42187204597101,11.739532334361103,716.5297592111258,1.5648288809733082
Coventry North 11kv S Stn,23.0,19.7,,"-1.4675,52.4537",Coventry 132kV,WPD,E12000005,West Midlands,14093.867135393932,E02001958,E02001961,335.8155036479556,11156.799904546333,1194.1883206948155,6.929386814905686,11.44088025590487,161.7255991715856,,18.50342427684288,10.776967176696422,92.31606206883924,21.525805702455475,1087.316793643095,0.0
