PS Name,Firm Capacity (MVA),Demand (MVA),PF,"Geo(Long,Lat)",GSP,DNO
Nuneaton 11kv S Stn,23.0,13.95,,"-1.4882,52.512",Coventry 132kV,WPD
Oakham 11kv S Stn,23.0,17.259999999999998,,"-0.7094,52.6681",Grendon 132kV,WPD
Oakley 33/11kv,23.0,12.46,,"-0.7306,52.4642",Grendon 132kV,WPD
Ocker Hill B 132/33kv & 132/11kv,78.0,51.370000000000005,,"-2.0373,52.5414",Ocker Hill 132kV,WPD
Offwell,5.0,4.8,,"-3.1527,50.7949",Abham_Exeter _Landulph,WPD
Ogmore Vale,14.0,5.050000000000001,,"-3.5439,51.6082",Margam 66 kV,WPD
Okehampton,10.5,9.83,,"-4.0007,50.7377",Alverdiscott_Indian Queens,WPD
Old Dalby 33 11kv S Stn,9.5,9.03,,"-0.9851,52.7981",Grendon 132kV,WPD
Old Laira Road,17.25,5.550000000000001,,"-4.119,50.3829",Abham_Exeter _Landulph,WPD
Oldbury B 33kv,39.0,9.23,,"-2.0221,52.499",Oldbury 132kV,WPD
Oldfield Park,10.0,7.01,,"-2.3788,51.3747",Melksham,WPD
Ollerton 33 11kv S Stn,21.75,16.52,,"-1.0232,53.195",Chesterfield 132kV,WPD
Olney 33 11kv S Stn,13.0,7.66,,"-0.7113,52.1539",Grendon 132kV,WPD
Ordsall Road 33/11kv,23.0,7.550000000000001,,"-0.9498,53.3129",Staythorpe 132kV,WPD
Osbaston 33 11kv S Stn,12.0,9.08,,"-1.3777,52.6289",Enderby 132kV,WPD
Ottery St Mary,14.0,5.48,,"-3.2864,50.7458",Abham_Exeter _Landulph,WPD
Oundle 33 11kv S Stn,13.0,11.79,,"-0.4731,52.4953",Grendon 132kV,WPD
Oxbridge 33/11kv,14.0,12.11,,"-2.4592,51.5321",Iron Acton 132kV,WPD
Padstow,7.0,7.0,,"-4.952,50.5137",Alverdiscott_Indian Queens,WPD
Paignton 33/11kv S/S,17.25,9.370000000000001,,"-3.5902,50.4216",Abham_Exeter _Landulph,WPD
Panteg Primary,30.0,26.05,,"-3.0158,51.6808",Uskmouth 132 kV,WPD
Pantyffynon,17.6,14.570000000000002,,"-3.9987,51.7795",Swansea North 132 kV,WPD
Par Harbour,17.25,9.54,,"-4.7099,50.3435",Alverdiscott_Indian Queens,WPD
Park Farm 33 11kv S Stn,23.0,10.33,,"-0.7388,52.2993",Grendon 132kV,WPD
Park Lane,19.8,18.34,,"-4.2067,51.0239",Cardiff East & Aberthaw 132 kV,WPD
Park Street,10.0,8.620000000000001,,"-2.3675,51.3905",Melksham,WPD
Pattingham 33/11kv,3.0,2.57,,"-2.2589,52.5899",Penn 132kV,WPD
Paulton,6.25,3.78,,"-2.5095,51.3105",Seabank,WPD
Peasedown,5.0,3.6,,"-2.4306,51.3173",Seabank,WPD
Penarth,22.8,12.92,,"-3.1869,51.4307",Cardiff East & Aberthaw 132 kV,WPD
Penblewin,14.0,9.780000000000001,,"-4.7306,51.8242",Pembroke 132 kV,WPD
Pencoed Primary,30.0,17.93,,"-3.4899,51.521",Upper Boat 132 kV,WPD
Pendine,7.7,2.5600000000000005,,"-4.519,51.7476",Swansea North 132 kV,WPD
Pengam Grid Bsp,30.0,28.18,,"-3.2178,51.67",Rassau 132 kV,WPD
Penn Cross,14.0,5.359999999999999,,"-2.927,50.7453",Axminster,WPD
Penryn,10.5,7.0600000000000005,,"-5.1109,50.178",Alverdiscott_Indian Queens,WPD
Pensilva,6.25,3.44,,"-4.4121,50.5074",Abham_Exeter _Landulph,WPD
Pentrebach,9.6,3.8999999999999995,,"-3.3681,51.7292",Upper Boat 132 kV,WPD
Penzance Causewayhead,12.0,6.72,,"-5.5387,50.1206",Alverdiscott_Indian Queens,WPD
Penzance Heamoor,22.86,6.979999999999999,,"-5.5528,50.132",Alverdiscott_Indian Queens,WPD
Periton,14.0,3.9399999999999995,,"-3.4971,51.2002",Bridgwater_Taunton,WPD
Perranporth,10.5,9.09,,"-5.155,50.3216",Alverdiscott_Indian Queens,WPD
Pershore 66/11kv,11.2,11.2,,"-2.0978,52.1345",Feckenham 66kV,WPD
Peterchurch 66/11kv,7.8,4.68,,"-2.9543,52.0422",Bishops Wood 132kV,WPD
Pineham 33 11kv S Stn,23.0,8.38,,"-0.9577,52.2176",Grendon 132kV,WPD
Pinhoe,14.0,11.2,,"-3.478,50.7384",Abham_Exeter _Landulph,WPD
Plymstock South,17.25,5.0600000000000005,,"-4.1008,50.3529",Abham_Exeter _Landulph,WPD
Polesworth 33 11kv S Stn,9.6,8.54,,"-1.6129,52.6164",Lea Marston 132kV,WPD
Polzeath,10.5,6.79,,"-4.8672,50.5698",Alverdiscott_Indian Queens,WPD
Pont Ar Annell,7.7,1.4300000000000006,,"-3.9523,52.03",Swansea North 132 kV,WPD
Pontardawe,14.0,9.33,,"-3.8537,51.7184",Swansea North 132 kV,WPD
Pontllanffraith,14.0,10.99,,"-3.1872,51.6618",Rassau 132 kV,WPD
Pontrilas 66/11kv,15.0,5.02,,"-2.8727,51.9426",Bishops Wood 132kV,WPD
Pontyates,7.7,3.6000000000000005,,"-4.2261,51.7525",Swansea North 132 kV,WPD
Pontypool North Primary,16.8,4.010000000000002,,"-3.0031,51.7142",Uskmouth 132 kV,WPD
Portishead Ashlands,10.5,6.17,,"-2.7457,51.4892",Seabank,WPD
Portway 33 11kv S Stn,21.0,12.27,,"-0.7617,52.045",East Claydon 132kV,WPD
Presteigne 66/11kv,10.1,8.2,,"-2.9882,52.265",Bishops Wood 132kV,WPD
Priestweston 33/11kv,6.5,4.4399999999999995,,"-3.0471,52.5759",Ironbridge & Shrewsbury 132kV,WPD
Prince Rock,17.25,10.46,,"-4.1127,50.3679",Abham_Exeter _Landulph,WPD
Princess Royal 33/11kv,13.0,9.33,,"-2.5617,51.7545",Port Ham 132kV,WPD
Princethorpe 33 11kv S Stn,14.5,4.73,,"-1.4145,52.3304",Berkswell 132kV,WPD
Priorswood,10.0,10.0,,"-3.0915,51.0258",Bridgwater_Taunton,WPD
Probus 33,6.25,3.68,,"-4.9519,50.298",Alverdiscott_Indian Queens,WPD
Pyle Primary,23.0,12.96,,"-3.6875,51.5364",Pyle 132 kV,WPD
Pytchley Road 33 11kv S Stn,23.0,12.61,,"-0.7207,52.3747",Grendon 132kV,WPD
Quatt 33/11kv,17.0,15.53,,"-2.3729,52.4809",Bishops Wood 132kV,WPD
Queens Park 33 11kv S Stn,35.2,22.020000000000003,,"-1.4313,53.2333",Chesterfield 132kV,WPD
Quorn 33 11kv S Stn,23.0,20.12,,"-1.174,52.7489",Ratcliffe 132kV,WPD
Rassau West Primary,30.0,16.82,,"-3.2375,51.798",Rassau 132 kV,WPD
Ratcliffe On Soar 33 11kv S Stn,9.0,5.279999999999999,,"-1.2615,52.8613",Willington 132kV,WPD
Raunds 11kv,12.0,8.89,,"-0.5483,52.3449",Grendon 132kV,WPD
Ravenhill,13.4,11.51,,"-3.9721,51.646",Swansea North 132 kV,WPD
Ravensdale Park 33 11kv S Stn,14.0,8.280000000000001,,"-1.5997,53.0005",Chesterfield 132kV,WPD
Redcross Street 33 11kv S Stn,38.0,28.65,,"-1.1385,52.6339",Enderby 132kV,WPD
Redditch North 66/11kv,52.0,24.54,,"-1.9508,52.3132",Bishops Wood 132kV,WPD
Redditch South 66/11kv,39.0,27.64,,"-1.9478,52.2881",Feckenham 66kV,WPD
Rednal 132/11kv,39.0,25.35,,"-1.9815,52.3971",Kitwell 132kV,WPD
Redruth,17.25,15.73,,"-5.2308,50.2467",Alverdiscott_Indian Queens,WPD
Regent Street 33 11kv S Stn,23.0,11.97,,"-0.8797,52.7637",Grendon 132kV,WPD
Rhayader,5.9,3.5600000000000005,,"-3.5021,52.302",Rassau 132 kV,WPD
Rhos Primary,14.0,6.37,,"-4.3619,52.0059",Swansea North 132 kV,WPD
Ringland Newport,23.0,14.08,,"-2.9439,51.5869",Uskmouth 132 kV,WPD
Ripley 33 11kv S Stn,19.5,15.16,,"-1.4065,53.0576",Willington 132kV,WPD
Roade 33 11kv S Stn,13.0,7.64,,"-0.891,52.1526",Grendon 132kV,WPD
Roadford,3.0,1.09,,"-4.238,50.6878",Alverdiscott_Indian Queens,WPD
Robin Hood 33 11kv S Stn,6.0,3.2,,"-1.5801,53.2436",Chesterfield 132kV,WPD
Rocester 33 11kv S Stn,23.0,11.89,,"-1.8506,52.9501",Willington 132kV,WPD
Rock Park,17.25,11.29,,"-4.0531,51.068",Alverdiscott_Indian Queens,WPD
Rogerstone Primary,38.1,19.21,,"-3.0773,51.5995",Uskmouth 132 kV,WPD
Rookery Lane 33/11kv,19.5,12.36,,"-0.5614,53.2102",West Burton 132kV,WPD
Roseland,5.0,5.0,,"-4.9783,50.1984",Alverdiscott_Indian Queens,WPD
Ross 66/11kv,16.8,14.72,,"-2.5897,51.9218",Bishops Wood 132kV,WPD
Rotol 33/11kv,38.0,17.58,,"-2.1786,51.8977",Port Ham 132kV,WPD
Roundswell,10.5,10.5,,"-4.0812,51.0634",Alverdiscott_Indian Queens,WPD
Roushill 33/11kv,20.0,14.120000000000001,,"-2.7535,52.7095",Ironbridge & Shrewsbury 132kV,WPD
Rover Way Primary,30.0,10.440000000000001,,"-3.1389,51.4729",Cardiff East & Aberthaw 132 kV,WPD
Rowton 33/11kv,3.0,3.0,,"-2.9413,52.7011",Ironbridge & Shrewsbury 132kV,WPD
Royal Portbury Dock,17.25,11.16,,"-2.723,51.4908",Seabank,WPD
Rufford 33 11kv S Stn,25.0,11.77,,"-1.1097,53.1378",Chesterfield 132kV,WPD
Rugby Gateway,23.0,8.46,,"-1.2521,52.4041",Coventry 132kV,WPD
Rugeley Town 132/11kv,39.0,26.810000000000002,,"-1.935,52.7543",Rugeley 132kV,WPD
Rushden 33 11kv S Stn,40.0,22.88,,"-0.5972,52.2953",Grendon 132kV,WPD
Ruskington 33 11kv S Stn,23.0,17.66,,"-0.4003,53.0446",Bicker Fen 132kV,WPD
Ruston & Hornsby 33/6.6kv,19.5,3.25,,"-0.5523,53.2252",West Burton 132kV,WPD
Ryeford 132/33/11kv Reporting,47.0,22.1,,"-2.2726,51.739",Iron Acton 132kV,WPD
Ryton 33/11kv,23.0,10.95,,"-1.4483,52.3675",Coventry 132kV,WPD
Salcombe 340038,5.5,4.96,,"-3.7775,50.2342",Abham_Exeter _Landulph,WPD
Saltash Dunheved Rd,17.25,7.5600000000000005,,"-4.2174,50.4083",Abham_Exeter _Landulph,WPD
Saltash Whity Cross,6.25,2.09,,"-4.2611,50.4222",Abham_Exeter _Landulph,WPD
Salutation 33/6.6kv,22.9,17.06,,"-1.0989,52.6466",Enderby 132kV,WPD
Sanatorium,10.1,6.379999999999999,,"-3.2112,51.4786",Cardiff East & Aberthaw 132 kV,WPD
Sandiacre 33 11kv S Stn,23.0,14.49,,"-1.2966,52.9224",Willington 132kV,WPD
Sandon St.,23.0,9.13,,"-3.1694,51.4803",Cardiff East & Aberthaw 132 kV,WPD
Sandy Lane 33 6 6kv S Stn,23.0,14.12,,"-1.5117,52.4179",Berkswell 132kV,WPD
Sankey 33/11kv,23.0,4.219999999999999,,"-2.4802,52.71",Ironbridge & Shrewsbury 132kV,WPD
Sapcote 33 11kv S Stn,23.0,20.81,,"-1.2548,52.5363",Coventry 132kV,WPD
Sawles Road,17.25,6.039999999999999,,"-4.7909,50.3319",Alverdiscott_Indian Queens,WPD
Schwyll,5.9,4.17,,"-3.602,51.4813",Pyle 132 kV,WPD
Scot Hay 33/11kv,7.5,6.01,,"-2.2915,53.0214",Cellarhead 132kV,WPD
Secklow Gate 33 11kv S Stn,12.0,7.12,,"-0.7463,52.0413",East Claydon 132kV,WPD
Shapwick,6.25,3.85,,"-2.8366,51.1343",Bridgwater_Taunton,WPD
Sharnbrook 33 11kv S Stn,8.0,8.0,,"-0.5653,52.2283",Grendon 132kV,WPD
Shebbear,3.75,3.38,,"-4.1987,50.8711",Alverdiscott_Indian Queens,WPD
Sheepbridge 11/6 6kv S/Stn,26.4,16.56,,"-1.4424,53.2701",Chesterfield 132kV,WPD
Sheffield Road 33 11 6 6kv S Stn,14.4,14.4,,"-1.4256,53.2482",Chesterfield 132kV,WPD
Shenley Wood 33 11kv S Stn,23.0,12.92,,"-0.7947,52.0191",East Claydon 132kV,WPD
Shepshed 33 11kv S Stn,23.0,18.45,,"-1.2851,52.7698",Ratcliffe 132kV,WPD
Shepton Mallet,17.25,12.940000000000001,,"-2.5452,51.1928",Seabank,WPD
Sherwood Park 33/11kv,23.0,12.34,,"-1.2611,53.0707",Chesterfield 132kV,WPD
Shifnal 33/11kv,15.0,5.609999999999999,,"-2.3784,52.6656",Ironbridge & Shrewsbury 132kV,WPD
Ship Hill Barry,13.7,4.629999999999999,,"-3.286,51.3951",Cardiff East & Aberthaw 132 kV,WPD
Shipston 66/11kv,12.5,11.24,,"-1.6428,52.0796",Feckenham 66kV,WPD
Shirebrook 33 11kv S Stn,6.0,3.95,,"-1.2442,53.1962",Chesterfield 132kV,WPD
Shirley 132/11kv,78.0,42.8,,"-1.806,52.3954",Kitwell 132kV,WPD
Sibthorpe 33 11kv S Stn,5.0,2.66,,"-0.8756,52.9994",Staythorpe 132kV,WPD
Sidmouth Town,8.5,7.12,,"-3.2385,50.6887",Abham_Exeter _Landulph,WPD
Silverstone 33 11kv S Stn,38.0,7.309999999999999,,"-1.0311,52.0747",East Claydon 132kV,WPD
Simplex 33/11kv,15.0,10.39,,"-2.0779,52.9662",Cellarhead 132kV,WPD
Sinfin Lane 33 11kv S Stn,23.0,14.36,,"-1.4744,52.8878",Willington 132kV,WPD
Skegby Lane 33 11kv S Stn,18.6,16.020000000000003,,"-1.2176,53.1378",Chesterfield 132kV,WPD
Sketty Park,13.4,10.32,,"-3.9927,51.6163",Swansea North 132 kV,WPD
Skillington 33 11kv S Stn,12.0,1.8200000000000003,,"-0.6766,52.8119",Bicker Fen 132kV,WPD
Sleaford Road Boston 33 11kv S Stn,23.0,23.0,,"-0.0329,52.9777",Bicker Fen 132kV,WPD
Snedshill 33/11kv,43.0,29.380000000000003,,"-2.4423,52.6887",Ironbridge & Shrewsbury 132kV,WPD
Sneinton 33/11kv,23.0,16.84,,"-1.1325,52.9489",Ratcliffe 132kV,WPD
Somercotes 33 11kv S Stn,23.0,17.009999999999998,,"-1.3728,53.0851",Chesterfield 132kV,WPD
Somerton,10.0,7.7,,"-2.7412,51.0582",Bridgwater_Taunton,WPD
South Brent,4.6,4.109999999999999,,"-3.8255,50.4281",Abham_Exeter _Landulph,WPD
South Carlton 33 11kv S Stn,14.8,6.86,,"-0.576,53.2729",West Burton 132kV,WPD
South Croxton 33 11kv S Stn,6.0,3.86,,"-0.9989,52.6964",Ratcliffe 132kV,WPD
South Molton,10.5,5.38,,"-3.828,51.0265",Alverdiscott_Indian Queens,WPD
Southam 33 11kv S Stn,14.5,9.190000000000001,,"-1.3905,52.2731",Berkswell 132kV,WPD
Southway,17.25,17.25,,"-4.1197,50.4339",Abham_Exeter _Landulph,WPD
Southwell 33 11kv S Stn,12.0,7.4,,"-0.9412,53.0775",Staythorpe 132kV,WPD
Sowton,17.25,17.25,,"-3.4668,50.7263",Abham_Exeter _Landulph,WPD
Spalding Park Road 33 11kv S Stn,23.0,23.0,,"-0.1544,52.7958",Walpole 132kV,WPD
Spilsby 33 11kv S Stn,12.0,8.25,,"0.1047,53.1685",Bicker Fen 132kV,WPD
Spon Street 33/6.6kv,23.0,11.92,,"-1.5176,52.4087",Berkswell 132kV,WPD
Spondon 11kv S Stn,38.0,30.240000000000002,,"-1.3984,52.9067",Willington 132kV,WPD
Spring Gardens 33/11kv,38.0,30.96,,"-2.7392,52.7201",Ironbridge & Shrewsbury 132kV,WPD
St Agnes,6.0,5.52,,"-5.2002,50.297",Alverdiscott_Indian Queens,WPD
St Anns 33 11kv S Stn,48.0,48.0,,"-1.1431,52.9572",Ratcliffe 132kV,WPD
St Arvans,5.0,2.2,,"-2.7142,51.6785",Uskmouth 132 kV,WPD
St Austell,17.25,10.79,,"-4.7888,50.3503",Alverdiscott_Indian Queens,WPD
St Buryan,6.25,4.04,,"-5.6282,50.0842",Alverdiscott_Indian Queens,WPD
St Clears,14.0,3.83,,"-4.4996,51.8448",Swansea North 132 kV,WPD
St Columb Major,10.5,7.84,,"-4.9186,50.4382",Alverdiscott_Indian Queens,WPD
St Davids,2.0,1.56,,"-5.2534,51.882",Pembroke 132 kV,WPD
St Florence,2.8,2.5199999999999996,,"-4.782,51.6802",Pembroke 132 kV,WPD
St Ives,11.25,8.31,,"-5.4924,50.1924",Alverdiscott_Indian Queens,WPD
St Keverne,10.5,5.11,,"-5.1278,50.0532",Alverdiscott_Indian Queens,WPD
St Levan Road,17.25,6.0600000000000005,,"-4.1707,50.3847",Abham_Exeter _Landulph,WPD
St Mawgan,5.58,5.03,,"-5.0046,50.4274",Alverdiscott_Indian Queens,WPD
St Mellons,20.1,10.100000000000001,,"-3.1072,51.5296",Cardiff East & Aberthaw 132 kV,WPD
St Neot,6.25,4.29,,"-4.551,50.4782",Abham_Exeter _Landulph,WPD
St Pauls Bsp 11kv,33.52,33.52,,"-2.5828,51.4592",Iron Acton,WPD
St Thomas,17.25,9.55,,"-3.5462,50.7195",Abham_Exeter _Landulph,WPD
St Tudy,14.0,3.869999999999999,,"-4.7226,50.5354",Alverdiscott_Indian Queens,WPD
St Twynells,3.8,1.79,,"-4.9591,51.6394",Pembroke 132 kV,WPD
St Weonards 66/11kv,4.7,4.7,,"-2.7287,51.9097",Bishops Wood 132kV,WPD
Stafford 132/25/11kv,78.0,32.15,,"-2.1222,52.8103",Bushbury 132kV,WPD
Stafford South 11kv,78.0,33.93,,"-2.1071,52.7943",Bushbury 132kV,WPD
Stamford 11kv S Stn,23.0,16.32,,"-0.4717,52.6516",Walpole 132kV,WPD
Stancombe Quarry,2.5,1.85,,"-2.7166,51.4165",Bridgwater_Taunton,WPD
Staplegrove,17.25,11.48,,"-3.1204,51.0254",Bridgwater_Taunton,WPD
Star Aluminium 33/11kv,18.0,18.0,,"-2.404,52.5254",Ironbridge & Shrewsbury 132kV,WPD
Station Street 33 11kv S Stn,23.0,23.0,,"-1.6322,52.8041",Drakelow 132kV,WPD
Staveley 11kv S Stn,23.0,12.08,,"-1.3851,53.2671",Chesterfield 132kV,WPD
Stentaway,14.0,11.36,,"-4.0852,50.3648",Abham_Exeter _Landulph,WPD
Steynton,9.6,8.25,,"-5.0189,51.7289",Pembroke 132 kV,WPD
Stickney 33 11kv S Stn,8.0,8.0,,"0.0197,53.0886",Walpole 132kV,WPD
Stockton 33/11kv,5.5,5.5,,"-2.4217,52.3008",Bishops Wood 132kV,WPD
Stoke Bishop,17.25,10.42,,"-2.6323,51.4833",Seabank,WPD
Stokenham,3.7,3.45,,"-3.6814,50.2759",Abham_Exeter _Landulph,WPD
Stoneygate 33 6 6kv S Stn,19.5,14.14,,"-1.1014,52.6161",Enderby 132kV,WPD
Stourport 132/66/33/11kv Reporting,43.0,43.0,,"-2.2688,52.3386",Bishops Wood 132kV,WPD
Stow 66/11kv,6.5,6.5,,"-1.77,51.9242",Feckenham 66kV,WPD
Stowfield 33/11kv,6.0,2.48,,"-2.5988,51.8546",Port Ham 132kV,WPD
Strand Swansea,19.8,13.27,,"-3.9403,51.6225",Swansea North 132 kV,WPD
Stratford 66/11kv,37.0,33.25,,"-1.7416,52.1947",Feckenham 66kV,WPD
Stratton,22.86,12.49,,"-4.5062,50.8272",Alverdiscott_Indian Queens,WPD
Strensham 66/11kv,10.6,10.6,,"-2.1402,52.0679",Feckenham 66kV,WPD
Sudbrook Primary,23.0,7.199999999999999,,"-2.7116,51.5864",Uskmouth 132 kV,WPD
Sully Grid Primary,30.0,10.66,,"-3.229,51.4099",Cardiff East & Aberthaw 132 kV,WPD
Sutton Junction 33 11kv S Stn,34.1,34.1,,"-1.2315,53.1238",Chesterfield 132kV,WPD
Swansea North Local,14.0,0.0,,"-3.9636,51.6845",Swansea North 132 kV,WPD
Swansea Road Merthyr,14.0,8.059999999999999,,"-3.3993,51.7521",Upper Boat 132 kV,WPD
Swansea Trading Estate,17.1,8.680000000000001,,"-3.9893,51.6461",Swansea North 132 kV,WPD
Swansea Waterfront,38.0,8.149999999999999,,"-3.9198,51.6214",Swansea North 132 kV,WPD
Swinderby 33 11kv S Stn,12.0,7.2,,"-0.7129,53.1674",Staythorpe 132kV,WPD
Syston 33 11kv S Stn,24.0,19.8,,"-1.0612,52.701",Ratcliffe 132kV,WPD
Taff Bank,14.0,7.38,,"-3.1808,51.4711",Cardiff East & Aberthaw 132 kV,WPD
Talbot Green Primary,30.0,15.82,,"-3.3891,51.5497",Upper Boat 132 kV,WPD
Talbot St 33 11kv S Stn,23.0,15.870000000000001,,"-1.1543,52.9558",Ratcliffe 132kV,WPD
Talke 33/11kv,23.0,10.02,,"-2.2633,53.0823",Cellarhead 132kV,WPD
Tamar Pumping Stn,3.0,1.85,,"-4.2079,50.5298",Abham_Exeter _Landulph,WPD
Tamworth Town 11kv S Stn,38.0,25.02,,"-1.6877,52.6324",Lea Marston 132kV,WPD
Tattershall 33 11kv S Stn,17.0,13.5,,"-0.224,53.0865",Bicker Fen 132kV,WPD
Taunton Local,45.72,17.27,,"-3.1009,51.0173",Bridgwater_Taunton,WPD
Tavistock,10.0,10.0,,"-4.1611,50.5541",Abham_Exeter _Landulph,WPD
Tean 33/11kv,23.0,6.280000000000001,,"-1.9904,52.9585",Cellarhead 132kV,WPD
Teignmouth Gasworks,14.0,6.16,,"-3.5159,50.547",Abham_Exeter _Landulph,WPD
Tenbury 33/11kv,20.0,8.82,,"-2.5938,52.317",Bishops Wood 132kV,WPD
Tenby,5.8,4.74,,"-4.71,51.6719",Pembroke 132 kV,WPD
Teversal 33/11kv,13.0,10.67,,"-1.2917,53.1486",Chesterfield 132kV,WPD
Tewkesbury 66/11kv,10.0,3.76,,"-2.1629,51.9861",Feckenham 66kV,WPD
Thenford 33 11kv S Stn,12.0,8.03,,"-1.241,52.0777",East Claydon 132kV,WPD
Thoresby 33 11kv S Stn,23.0,5.699999999999999,,"-1.0408,53.1986",Chesterfield 132kV,WPD
Thrapston 33 11kv S Stn,19.0,12.98,,"-0.5512,52.392",Grendon 132kV,WPD
Thurmaston 33 11kv S Stn,23.0,17.79,,"-1.0942,52.6642",Enderby 132kV,WPD
Thurnby 33 11kv S Stn,19.5,14.16,,"-1.0526,52.6347",Enderby 132kV,WPD
Tinkers Cross,6.25,5.88,,"-3.9263,50.8812",Alverdiscott_Indian Queens,WPD
Tinwell Road Ketton 33 11kv S Stn,9.5,2.95,,"-0.5431,52.6377",Walpole 132kV,WPD
Tir John Primary,14.0,2.0999999999999996,,"-3.8975,51.6251",Swansea North 132 kV,WPD
Tiverton Junction,15.24,12.55,,"-3.3813,50.8965",Abham_Exeter _Landulph,WPD
Tiverton Moorhayes,10.5,6.41,,"-3.4801,50.9168",Abham_Exeter _Landulph,WPD
Tiverton South,17.25,12.36,,"-3.4863,50.8989",Abham_Exeter _Landulph,WPD
Tonypandy,22.9,16.31,,"-3.4547,51.6284",Upper Boat 132 & 33 kV,WPD
Topsham,5.0,3.56,,"-3.4645,50.6844",Abham_Exeter _Landulph,WPD
Torpoint Antony,10.5,7.4399999999999995,,"-4.2587,50.3658",Abham_Exeter _Landulph,WPD
Torpoint Town,6.25,4.1,,"-4.2145,50.377",Abham_Exeter _Landulph,WPD
Torrington Avenue 33 11kv S Stn,21.8,17.09,,"-1.5716,52.3992",Berkswell 132kV,WPD
Torwood,17.25,9.879999999999999,,"-3.5193,50.4614",Abham_Exeter _Landulph,WPD
Torycombe,15.24,6.58,,"-4.0246,50.4333",Abham_Exeter _Landulph,WPD
Totnes Primary,12.5,11.67,,"-3.6888,50.4349",Abham_Exeter _Landulph,WPD
Toton 11kv S Stn,24.0,17.16,,"-1.2642,52.9166",Ratcliffe 132kV,WPD
Tournament Fields 33/11kv S Stn,23.0,6.109999999999999,,"-1.6111,52.2651",Berkswell 132kV,WPD
Towcester 33 11kv S Stn,32.0,18.54,,"-0.9797,52.1243",East Claydon 132kV,WPD
Trebal,10.5,3.25,,"-4.7615,50.3747",Alverdiscott_Indian Queens,WPD
Tredegar,14.0,6.28,,"-3.2416,51.7711",Rassau 132 kV,WPD
Tregaron,5.4,3.6800000000000006,,"-3.9369,52.2145",Swansea North 132 kV,WPD
Trent Alloys 33 11kv S Stn,10.0,3.4400000000000004,,"-1.5644,52.8502",Drakelow 132kV,WPD
Trent Lane 33 11kv S Stn,23.0,11.91,,"-1.3454,52.8502",Willington 132kV,WPD
Trethomas,14.0,5.130000000000001,,"-3.1698,51.5954",Upper Boat 132 & 33 kV,WPD
Trevaughan,21.5,16.68,,"-4.3219,51.8631",Swansea North 132 kV,WPD
Trowbridge Primary,30.0,13.690000000000001,,"-3.0989,51.5115",Cardiff East & Aberthaw 132 kV,WPD
Trull,17.25,13.1,,"-3.1217,51.0016",Bridgwater_Taunton,WPD
Truro Shortlanesend,17.25,14.08,,"-5.0697,50.2784",Alverdiscott_Indian Queens,WPD
Truro Treyew Road,17.25,15.11,,"-5.0652,50.2575",Alverdiscott_Indian Queens,WPD
Trusthorpe 33 11kv S Stn,14.8,9.82,,"0.2643,53.3259",Bicker Fen 132kV,WPD
Tuffley 33/11kv,36.0,27.02,,"-2.262,51.8373",Port Ham 132kV,WPD
Tumble,12.9,8.66,,"-4.1191,51.7899",Swansea North 132 kV,WPD
Tunnel Bank Bourne 33 11kv S Stn,23.0,9.4,,"-0.3646,52.7584",Walpole 132kV,WPD
Tuxford 33 11kv S Stn,9.5,9.5,,"-0.9022,53.2344",Staythorpe 132kV,WPD
Twelveheads.,9.0,6.640000000000001,,"-5.1344,50.2371",Alverdiscott_Indian Queens,WPD
Twerton,10.0,7.23,,"-2.3966,51.3815",Melksham,WPD
Union Street 33 11kv S Stn,20.0,16.89,,"-1.2656,52.3691",Coventry 132kV,WPD
University Of Warwick 33 11kv S Stn,38.0,19.47,,"-1.5646,52.3838",Berkswell 132kV,WPD
Uplands Swansea,20.1,12.23,,"-3.9649,51.6183",Swansea North 132 kV,WPD
Upper Bank,16.2,14.35,,"-3.9276,51.6408",Swansea North 132 kV,WPD
Upper Boat Primary,30.0,16.990000000000002,,"-3.297,51.5761",Upper Boat 132 kV,WPD
Uppingham 33 11kv S Stn,12.0,6.92,,"-0.719,52.5954",Grendon 132kV,WPD
Upton Valley,17.25,12.1,,"-3.5324,50.4693",Abham_Exeter _Landulph,WPD
Upton Warren 132/66/11kv Reporting,48.0,32.49,,"-2.0958,52.3096",Bishops Wood 132kV,WPD
Usk,14.0,11.74,,"-2.9193,51.7155",Rassau 132 kV,WPD
Victoria Road,23.0,16.57,,"-3.7979,51.5941",Swansea North 132 kV,WPD
Victoria Road 33 11kv S Stn,29.0,17.0,,"-0.7186,51.9978",East Claydon 132kV,WPD
Waddington 33 11kv S Stn,23.0,23.0,,"-0.5357,53.175",West Burton 132kV,WPD
Wadebridge,10.5,6.92,,"-4.8136,50.5221",Alverdiscott_Indian Queens,WPD
Walsgrave 33 11kv S Stn,36.0,22.32,,"-1.4464,52.4252",Coventry 132kV,WPD
Walton 33 11kv S Stn,12.0,5.93,,"-1.4662,53.2165",Chesterfield 132kV,WPD
Wardentree Park 33 11kv S Stn,23.0,14.01,,"-0.1341,52.8135",Walpole 132kV,WPD
Warndon 132/11kv,78.0,45.41,,"-2.1937,52.2176",Bishops Wood 132kV,WPD
Warsop 33 11kv S Stn,23.0,3.280000000000001,,"-1.1404,53.2164",Chesterfield 132kV,WPD
Warth Lane 33 11kv S Stn,36.0,21.43,,"0.307,53.1428",Bicker Fen 132kV,WPD
