X,Y,FID,MSOA21CD,GlobalID
432477.8323,543142.5373,6711,E02004311,2c784277-ecb8-4efa-a4e4-9c9703be2b1c
546086.0136,321770.438300001,6712,E02005472,ae7ca206-6721-4c58-92f3-f53a70e7acba
485467.6483,237560.779100001,6713,E02003479,a7d0b647-8fc6-444b-8a44-ca9406de33e0
484174.2863,239683.492900001,6714,E02003471,3fcb68cc-d190-498b-b9d4-858a30839588
481270.9755,239940.793,6715,E02003470,8750f3df-c8a2-4d45-9ac0-260b7c5aefec
593413.6935,211489.9608,6716,E02004555,0dc1dd87-e352-48fb-b614-0e0fb4f5f1af
456074.6174,423229.767999999,6717,E02005818,8fdbfcf9-2ce1-4841-8d86-24364027277d
349713.9465,470787.904300001,6718,E02005221,209c55ec-700e-4333-9467-6a32464e95d1
414301.5354,570549.605599999,6719,E02005726,41b9dcfc-443b-48c3-aef7-87c5b2e7bb8c
508161.3541,225097.571799999,6720,E02003261,e5143500-9a3c-417f-bbc3-5b6c033e7ff3
572598.3643,207099.1609,6721,E02004492,4e1e83bf-8b5e-499e-a4f9-315be648fc0b
299388.1083,521482.685699999,6722,E02004000,7b5ec27a-b1b2-494d-ade1-b638cf31c233
530162.8532,203013.8619,6723,E02004995,ef139dc5-a87b-45ea-b0ab-afbf6b6395b6
524072.3934,323093.6976,6724,E02005470,898333d5-dcee-4085-b009-82bcaa2d540e
348892.4351,445299.8334,6725,E02005325,0f2b4044-5f99-4be4-8197-86b168f58c92
564153.8127,321868.6368,6726,E02005556,be7e3d5c-d8cd-4b38-a43e-6311a97644cc
427642.1058,561450.9038,6727,E02001693,1cb41811-50a5-4e14-95b0-3d283a010ce2
323066.6808,473654.8473,6728,E02003978,38246fc6-1213-473d-80f3-e862364f8bdb
430429.0204,538426.0513,6729,E02004318,6f5172bd-a053-4ea3-bdcf-d07562b50924
503884.6947,223631.2739,6730,E02003266,7a2bf157-1fb3-4f6b-80f4-13fb24e46e77
448470.9497,518205.3774,6731,E02002504,7fff78bf-1d52-44f4-9be0-822bfcab92d2
457457.5847,446973.8134,6732,E02002795,5a8283f4-3b02-4f58-81bc-836a6fd4835a
477918.353,412773.652899999,6733,E02002754,9ea1c8a8-716d-419a-8d0f-c8ff139ec132
506061.8442,348339.0529,6734,E02005461,6f92d64a-7436-4531-b4c8-63674b0952cb
634120.1206,288871.6302,6735,E02006314,a2048a66-f5d1-4423-82ce-09e1be64124c
509931.9505,222963.304400001,6736,E02003269,c06eda29-2478-4b8b-8486-4048a8a03371
427060.2449,516049.525900001,6737,E02002564,fd68ca91-a9fd-4548-89d5-b9c23b9ce9a3
511896.5397,199643.6797,6738,E02004970,5398cabf-296c-42fc-a86b-549035c24de3
543971.1555,311848.3026,6739,E02003742,39f324a9-eb36-4aa6-be3f-a5f2bfe79d93
562542.7522,178644.708900001,6740,E02003309,92c1135e-343b-405e-9742-4c363ab60f5e
571511.9981,291112.476299999,6741,E02005569,107c5d51-1828-4f39-90ae-828f509ab1d4
510829.4408,443120.541200001,6742,E02002697,3efb90d0-c0cb-4bc5-8000-27feec92b95c
450863.8418,534582.553400001,6743,E02002484,a464202a-8d5f-4c57-8a5b-fbf17b3c737b
595805.1114,265435.880100001,6744,E02006264,0bbaae45-0ffd-4734-9c0b-b3f0cec9a528
456513.3432,340558.9769,6745,E02002889,1d1b502b-29e8-4908-a078-19ec197b4569
439026.7239,555290.499,6746,E02001812,67c68f12-d2f5-4f35-bf48-9360d7890f49
567875.2668,178808.6489,6747,E02003308,c6471e7f-ed75-4338-beac-b0552fdb9bc7
459317.4112,335603.385199999,6748,E02005913,e2fb7792-2f05-4a29-9dc9-c1dc128eb860
520078.6427,261054.3002,6749,E02003770,f717de8a-dcb1-4289-a7f5-8292b6c1f66b
431962.4401,566908.737299999,6750,E02001765,34b4dac8-135e-49b5-a850-6590b29852d4
385606.8798,563405.295299999,6751,E02005733,a6a2bdf1-a926-486d-b6a9-260aeade8053
429667.8949,556956.3038,6752,E02001800,1cbf7e8e-13a5-447d-8f40-527b40db633c
505265.3439,224216.5944,6753,E02003262,1296c86b-6a07-4378-8b96-ba87437994ea
581157.7844,230225.168199999,6754,E02004449,9ad6b89d-0c89-4abc-a6e9-0310c75ee16f
502129.6358,429518.034499999,6755,E02002711,e60931a6-05f5-4c1d-a7de-0dfa4a54fd22
636342.1764,319565.256200001,6756,E02005583,85780bf7-ac92-4675-9e42-aab39536401f
630140.8211,325903.3246,6757,E02005581,e30aa4ae-2af6-43ae-9ae6-7623ff8bee52
507777.6993,209973.2447,6758,E02004860,7f5b2883-2e53-470f-9abd-c3949db086d7
440163.5636,559669.840500001,6759,E02001792,cdec7694-5b15-44e3-9bac-4f0f3084b7eb
503849.8847,207979.9202,6760,E02004866,90c5f6e3-7b0e-40a2-b0ad-f9bb6518600f
483687.5907,234187.363299999,6761,E02003486,7758f0d8-1229-49d5-9d94-c4ac4febd1b2
572911.2993,240080.5591,6762,E02004446,469a4220-ffb3-4d80-8b3c-1c7e9c444165
569594.6438,188596.105699999,6763,E02004440,7b65948b-5e93-4679-b5ad-970bdfac90a1
421580.3013,569272.732000001,6764,E02007096,01b37ac3-97dc-47c6-a6ed-47994dc70c32
598152.4413,222868.1368,6765,E02004520,9ad45774-2be8-4f0c-834e-497649fecd26
423437.8034,475636.8879,6766,E02005761,438825a2-bc34-410c-9368-73dcc5eeb58e
452962.9175,342783.3255,6767,E02002878,a0c2d772-9cdc-4e3e-8f3f-8b401beba04d
536307.7726,200463.646600001,6768,E02004855,23b4a9af-febb-4696-993f-5a947e0a4b54
448994.8598,514388.585000001,6769,E02002513,b889ece0-e714-4a66-886f-50ec0b986e7f
580951.5125,196659.6558,6770,E02004504,3a2f008c-8287-46ea-b1c7-3bc32e8c2710
567344.9785,187863.2063,6771,E02004444,3594945f-3250-4881-b96e-3265ca0f4908
563371.1849,320234.225400001,6772,E02005559,8026c4ec-0237-4fa6-9691-9ddfc728aef5
520223.5261,244714.9581,6773,E02003604,18924e3b-7e16-4789-9a8a-01a39891b0e5
563738.2305,271534.0582,6774,E02003738,57ac2a86-8961-48b0-b895-291fdb3baf7b
435038.6844,564155.923,6775,E02001779,9999cdbf-785a-4d96-8469-18dd1c6aaeca
621856.1418,310532.6427,6776,E02005585,3c7ae408-04c0-4fd6-8127-2548ef9fd30c
506281.4111,225405.9702,6777,E02003260,01a2a412-397c-4f35-bc2f-3583504714f3
610758.9023,231329.0233,6778,E02004575,fb8affa7-84b9-4f81-acab-bfcaee2785d0
577251.8305,189076.792300001,6779,E02004473,40f7e9c5-18b3-4ed4-b6b0-6388e58ceeac
421215.7826,565501.0889,6780,E02001726,1b22785b-86fa-41c3-b5c9-7a1fd5bdd6b2
558859.1545,194709.4756,6781,E02004467,1339c044-b7ae-42b1-85f1-4751f7f4671b
548968.6494,221928.8223,6782,E02004881,b7c4db1b-9fda-4e01-888e-60a3998945ca
560427.118,179455.245200001,6783,E02006926,5b770480-068e-4a99-9bd0-77637240a1e3
450401.2232,532114.8243,6784,E02002489,d53e324e-f2a3-4be9-852a-698041ad7040
452682.8179,515300.2267,6785,E02006811,4b795a9e-8992-4b4e-95b1-68da59c7b2cf
430608.6656,516283.4659,6786,E02002563,c1b2dc8c-9ac4-448d-af62-2871a2310a9e
542460.7553,215815.686899999,6787,E02004886,78797ec7-1aa7-4c68-a21b-37339c74ab04
505755.6823,345254.009299999,6788,E02005463,d623f237-a2f6-4ca9-a38f-1c5381b282d2
451784.9362,517704.013699999,6789,E02002505,b47ffc51-d007-4a06-bd11-58e1ebe2cf63
429580.3967,566619.3719,6790,E02001767,f3febcc4-bcd3-4dc3-911b-019d8ab58d6c
420140.73,568096.568700001,6791,E02001711,c5270dd4-308d-46d5-9409-28554c4f318b
536025.675,202437.044299999,6792,E02004852,ee9f6a62-0ed0-4cc0-bb58-a81a956671b9
508166.5175,230909.0733,6793,E02003636,b66d29ee-7006-4c63-9e77-3247621057bb
503000.6392,421940.857799999,6794,E02002749,8b788ccc-ff19-4b64-b8b7-352e98e612ad
556486.4492,286749.177999999,6795,E02003732,f7760c47-ac3d-4e69-83b8-5a64cc8f1921
545705.7731,256997.8256,6796,E02007087,323884c9-afc2-4d12-8263-d71f6ebead7f
428858.6318,569629.271600001,6797,E02001755,d10879b9-ee81-4b3d-b2fe-c630f4c7b2f5
455772.4393,518861.907199999,6798,E02002525,72a91c13-b40b-47f7-bd15-34083355d00d
433053.4858,563319.0463,6799,E02001784,ed402774-89a2-4edd-92a8-096d1e406527
455343.6674,326124.503799999,6800,E02005920,16043410-367f-4eda-afa6-565753dca561
570386.7448,230305.642899999,6801,E02004450,496839be-721e-4f8a-96cc-2a50cb81bb9a
447729.512,518301.401699999,6802,E02002503,5d1c17fc-1932-42e9-b53c-35bd6294a893
499108.6771,427085.5384,6803,E02002718,173e4eea-9c02-4154-b495-2630f635cbea
442052.2882,511557.843900001,6804,E02002558,c3409b7c-9520-4303-ae6a-3166eac11a39
507808.391,421552.210999999,6805,E02002750,6d28f7fe-3185-42ac-a0c1-230d8bb55c69
545491.0056,259748.167099999,6806,E02003722,ea45f693-665e-4870-8270-a714fd4e2681
504990.2717,248414.028999999,6807,E02003630,abbe17c6-8955-4065-ac29-b42957b04588
481382.351,390197.4559,6808,E02005495,d8684b86-67d5-47b1-b807-30b0cb6ca291
496132.1913,409084.888800001,6809,E02002761,bc4fb38d-fcb1-456b-9c09-fd33659b0a9c
489060.8126,408238.844599999,6810,E02002765,4b75ae41-fa3a-47e5-ab77-c93659574d8f
509068.5972,192701.130899999,6811,E02004966,7ee7df88-16d2-4357-86a3-ba0c3455c2c6
398724.6755,651252.7181,6812,E02005707,0b369d95-a4a5-43f3-9b5f-e4cd0eec3883
506738.4041,433544.939099999,6813,E02002654,825dfbd0-bda2-4a8e-9acf-fa5ceee401b3
616748.7552,214787.244000001,6814,E02004589,09101ef4-acc5-43ad-bc8f-516f2a10e491
420368.5636,534566.9724,6815,E02004351,88491d85-102f-40b7-97e1-100eb0bceee4
445354.3336,517787.733899999,6816,E02002551,c9798c32-ef81-4f6f-a34e-d3d95c3d87e7
334278.2599,428016.5222,6817,E02005210,e9d32e22-2274-4816-8fef-d65194401506
535896.0029,324858.3095,6818,E02005467,1993ab8e-00e2-4041-bc0b-dafa247063d4
518578.5511,292694.297599999,6819,E02003753,3a3d587c-ac72-4554-9813-276b4d0253cb
502945.2102,221157.491,6820,E02003648,5d6619ac-2d88-4c5d-a760-7361afe6da42
566402.6845,220873.502,6821,E02004598,63d56311-b9ca-47cc-a46a-c2391902928f
462948.1468,437051.3007,6822,E02005811,854b3ce2-7819-47d3-bc3f-9985cc2f28b6
568833.9108,330245.3879,6823,E02005554,1a4afbea-47df-4de5-8e41-9de9ea8968b4
440354.6274,537611.8421,6824,E02004332,417d10a0-0bb7-48bb-be7a-01c5164353ee
558916.2388,266972.2838,6825,E02003739,6c040d20-7867-42ed-bf9b-ecc6d1f41561
521009.1663,296203.421399999,6826,E02003255,bc31ecc8-35db-4776-819f-d4343e085ab7
480210.8035,483821.536499999,6827,E02005789,0d5baddb-fd77-4874-95a8-53e3f4dfd7cc
351272.4936,492588.000700001,6828,E02004018,ff7bb32d-e799-45eb-b9d8-0d259f727393
454516.3744,334103.9144,6829,E02002903,f5333bf0-8b04-4ff0-97e1-76a81d0cc35d
497043.3749,371399.499,6830,E02005446,d6bb34b0-68c9-44e4-8ebe-a9c41d2891f9
399668.5967,652290.6788,6831,E02005706,5a233151-8434-4b2f-8f3c-690e538430aa
431149.6593,570956.577400001,6832,E02001748,f649ee76-d459-401d-9b44-0d5c3e99062c
606210.3652,291604.630100001,6833,E02005515,f16fcab9-9abb-4c38-b2fe-05b7a048dd59
459226.9198,337897.8224,6834,E02005909,cdd27b4e-956e-4881-9323-6a881443840c
541444.8525,297742.214400001,6835,E02003746,efbfa69a-927b-4a00-9f8a-533be6d40bd6
336515.7717,447086.218900001,6836,E02005322,f401bc96-993f-4db2-9df5-1e70f1f07912
618406.9852,309262.8529,6837,E02005588,a20bda0c-a27a-4e07-a48a-0c66a85a9f8e
437815.913,561979.7874,6838,E02001789,ff046b80-a727-490a-9edb-3e016c866b8f
509691.9703,433277.6347,6839,E02002657,be7b96df-6e05-4464-b5d9-b28f79ad37b4
540698.4293,261584.993000001,6840,E02007085,13d5adbf-15e4-4f48-b773-87d9b735a21b
504007.6748,440141.1787,6841,E02002700,97d26d8a-6117-40bd-a7de-3ca85a4c266b
518356.6014,195872.4366,6842,E02004905,e7868fff-531b-4934-b0a1-2168b1bd23f7
412296.5122,490496.783600001,6843,E02005787,dace8e86-d69e-4d07-ac19-3f38939c976f
401305.4407,538322.4364,6844,E02004348,a6744f5c-885c-4090-b5d6-e11f4a629ef4
553520.2867,280079.3748,6845,E02003735,abe1221d-68a9-4fb5-9e28-f375c40fe299
506047.5258,248501.985400001,6846,E02003629,03ec6a86-6c1a-4304-bcc8-290481e10844
438980.5835,546632.1886,6847,E02004323,8031e1ea-9a14-4de7-bc44-ec852ce3a5cf
489555.1767,237522.4356,6848,E02007014,2594a5c1-58a7-4921-98aa-4875fb05c445
568118.4106,194873.619999999,6849,E02004426,2eb50e79-b76c-4541-afd0-43f743a3cef6
546507.5756,309240.475199999,6850,E02003744,88137a9b-596e-4190-ba08-768085f6d829
551058.8482,234225.32,6851,E02004593,2b65d90b-f773-447e-a41e-472e322f1b25
432410.0399,486178.937899999,6852,E02005756,e227bc95-cf45-4316-ad24-9c4602e8a93a
423092.6666,564827.945,6853,E02001729,5909a83c-1f85-4d71-b831-66b8e586b91e
571018.524,213017.1949,6854,E02004485,e154a975-fc72-4af4-bb75-a155f286529a
578552.8768,204077.2777,6855,E02004500,de0202dc-9056-407a-a2e3-e6cf293565bf
425710.9405,604225.3609,6856,E02005704,92f1e3de-25a4-44d0-8a8b-7230b6dd669e
453430.9601,438443.8529,6857,E02005810,b43fb734-bfdf-4363-b658-d7abb126e1f0
586334.351,282431.735099999,6858,E02005519,9e1f70d8-726f-427e-95ad-b10bcbb26d1b
322194.7531,469647.992000001,6859,E02003982,ee6eb88c-0412-4137-ada5-90ef819a98f2
428999.0228,568077.9059,6860,E02001762,f89c3245-cb14-4819-aa07-9ef98b00cfd5
435909.6291,546365.072899999,6861,E02001826,8f92af8f-bae2-4d8d-89ce-b7addbe451cc
440306.3913,556147.513900001,6862,E02001806,e420c8c6-5b84-47b5-8e81-49aa889634b5
451776.1908,335937.336999999,6863,E02005863,05f048cf-c53e-419e-83e2-c2309c1cedda
461625.3444,432199.6194,6864,E02005813,22a304fa-46a3-45d4-8cc6-66708b193852
485074.021,233633.705700001,6865,E02003487,1d19625b-5e1f-4fd9-abfa-06b2df789aa3
418541.7353,527011.571900001,6866,E02004354,3cbaa6a9-95f4-4517-bf0c-57de48f211dd
578385.5675,222067.1512,6867,E02004457,94025ae4-0ad3-4f8f-a81f-0f9f36ac1403
515839.5957,246708.172900001,6868,E02003602,5781581c-b542-4344-a7b8-662646309a58
453027.8945,341190.161599999,6869,E02002887,91fc27e5-8f7d-462f-822c-9fb2b2ac8240
376651.45,437064.573899999,6870,E02005274,cafb2daa-63b9-4d07-a31d-e9a5756801ec
471579.1269,518490.222999999,6871,E02002527,eb668231-8da9-4491-a4cb-e5f82ebc5390
423492.0905,562244.442399999,6872,E02001688,63945ebb-d2bb-4095-bb90-44f7813c11db
530954.5988,324066.544299999,6873,E02005468,ae89385b-ab1b-40ed-9905-820bb9bb5b24
515954.9737,208300.3555,6874,E02004933,b2305c8f-68a2-4ef1-916d-4b1dad56b84e
425295.7543,582198.3453,6875,E02005741,a16db933-8085-43e8-8306-1551913c6ca6
438504.7292,565678.551999999,6876,E02001771,55f10347-00db-4864-aa87-cd1af6bd6a27
516740.9349,283462.2973,6877,E02003756,8c02b9e4-8d86-49f1-8cc6-c8a4030b208d
312630.1203,530334.9495,6878,E02003971,9086dd6e-a871-49b5-8330-596f2f3d3acd
330885.0941,437692.117900001,6879,E02002638,e50dc3d8-b439-4ea4-9ecf-d41504b6734d
458479.8474,340878.2237,6880,E02002888,bc46dc0f-622c-40ed-8b74-f77bf29c54b9
434473.6161,561970.8901,6881,E02001788,c1936fe5-ace2-477b-b7d1-7ece5d36739c
448793.8748,535295.7675,6882,E02002483,6e0d5250-c1f6-46e2-9f0a-751261dc363b
450193.2935,518666.850099999,6883,E02002501,7a842833-3243-40b0-a632-23a0109723e5
614606.1984,274282.012800001,6884,E02006261,80faffb2-c045-4889-b189-215575a1d3e8
476533.017,425961.309900001,6885,E02002721,e8f4754f-3d29-4d70-883e-d4c4f4a0ae73
509332.8927,221979.737199999,6886,E02006937,437e6cf4-adb5-429e-82fc-02a25dfb6506
569868.3274,208416.965500001,6887,E02004490,d655efdf-9a19-46e7-8c02-4646894ce5a2
435575.4714,563254.185900001,6888,E02001783,10eb8e88-40a9-4b0d-a843-c2c63dc429be
435089.984,547894.6844,6889,E02001825,1b32255b-edf5-4ef1-a1a9-85a96590dd1b
423682.1912,539610.2501,6890,E02004317,9971e54c-71c7-487e-ba38-2f58e4c709e4
539971.6077,347981.101,6891,E02005417,4d49979e-3e42-475a-8ae0-e4d84772c63e
457579.7469,340520.453,6892,E02002890,86b8e0f1-89fd-471b-adf5-b9997f8cbfcf
429977.655,575243.719900001,6893,E02005719,e31fef8e-018e-42c1-97a4-bb907b0e380c
442108.6617,539712.472200001,6894,E02004329,66916039-50bd-4b49-bda8-f4eb3576dd8b
300224.3916,527499.381100001,6895,E02003974,06d6eddf-b2d8-4abb-96a8-e33bf2dc04ec
586462.6058,186653.9834,6896,E02003285,575ec20b-7e31-40f5-83b8-fe491b6a82b0
513634.5933,214240.5889,6897,E02004926,e9ea69c0-e42e-4f11-a191-4e403f62bd56
520653.6217,196734.127900001,6898,E02004904,01d0ae71-63bd-4839-b368-acc198166162
539516.295,267068.545299999,6899,E02003777,90bc346f-15d6-430a-ab20-74eefb6ed40a
568559.3379,190054.477600001,6900,E02004433,cef77329-237b-465b-a180-d3af3eede6f6
577006.7821,188192.6423,6901,E02004475,132e05a1-29ad-4e7a-ac41-c6c6c58d00af
444058.5277,514341.525900001,6902,E02007062,0a887733-caa0-430f-8d09-9249a270f60c
517352.1364,302560.9937,6903,E02003242,db39c4d7-1a36-4bb7-8e11-721d5d4b0a7e
604267.335,294960.960100001,6904,E02005513,b42cef30-75d3-4c2e-83c9-35056a9c485e
652572.7223,308126.044,6905,E02005542,9d2534b9-264e-48e2-83d6-5ef54ed49852
449855.8429,532831.1514,6906,E02007059,6ff01619-c205-408a-8b04-af08923b448e
509084.4644,320280.8182,6907,E02005485,55fdab0d-4e60-4f1b-acba-89874431f00a
420193.5991,552079.785399999,6908,E02004301,71aa7391-ed41-4e67-974c-a2057502d4e2
424054.9317,569853.8994,6909,E02001709,1d7a4742-d2ba-4cb3-a27d-0755e109a107
481655.6591,240881.924900001,6910,E02003466,58dab019-90fb-4ede-9de2-33b5f0968842
567408.1215,189219.0868,6911,E02004437,0b5fee7d-8bf0-4fff-ba9e-4e19f69c4bfd
516187.3687,199708.649900001,6912,E02004900,c55647b2-dc29-4358-8115-933cce022b2e
427416.9194,524691.2837,6913,E02004344,ceb4a385-7f69-49a4-b407-ec6a39217fc3
417561.2834,501519.862400001,6914,E02005783,33853c23-ac72-4ddf-88ea-19db59bd4a2e
451442.7057,508209.428300001,6915,E02005751,362a25a2-5fcc-4380-a854-26838695431c
541975.9325,195520.088400001,6916,E02004540,35de8626-2b47-4ce7-8dd4-fcbfab0f7f0f
527032.4352,297282.903999999,6917,E02003747,c78a42fc-3c45-4ac3-86fe-5c7119c3733a
577313.2934,186870.6304,6918,E02004479,139aaba8-e657-4cd2-bf7b-9151d93f0741
516584.2733,206138.1326,6919,E02004939,26e479e2-d2ff-4097-91a7-8bd8a7dc2307
453619.739,336063.213199999,6920,E02005861,bff389c2-987b-48cf-9f4c-9b895c4a688f
502762.7932,489278.559900001,6921,E02005801,9fe4f7c5-c27e-4ec7-a79b-cb176f0efa65
522412.4348,332976.014900001,6922,E02005465,3a8db6d3-1e17-4c31-9ce7-6d8edac065ba
534234.8325,203897.3862,6923,E02004848,d7eaddaa-e8f0-4570-aa96-016e94d87049
439233.3448,556749.979,6924,E02001803,b86ff2c8-9b3b-42bb-9e40-c3bc1971106f
503986.732,372720.534299999,6925,E02005502,010ec26c-e08c-4f8d-a257-37051d2500a1
623804.8258,308316.0031,6926,E02006907,b9a548a3-9dc1-4418-8fe8-88706d711e67
518291.8113,467300.459899999,6927,E02002687,bd2f866e-d97f-4858-9588-e15f04db780b
510423.4249,313670.2084,6928,E02005487,c58c1d7d-6bb5-4f00-bf8e-915e60cfaa36
562260.4559,192040.662599999,6929,E02004472,2cf75f89-7824-424d-9431-e0b15ef4da94
618289.2583,245779.9816,6930,E02006248,f8f068f7-15d4-4dad-95d8-07c4719faec1
507465.3949,246708.9714,6931,E02007010,ba59bef5-6525-477b-a629-36aefd68af8a
544080.9665,197137.469799999,6932,E02004537,370e4528-4817-49e6-8323-25455f6b7d98
430631.6742,557885.173800001,6933,E02001799,faadd38c-50b0-4f47-9773-9dc5571c8499
495920.7775,368769.037,6934,E02005451,d0d5c611-a6d8-4d7f-816c-a6bc6b50f9b2
587509.3137,185563.547700001,6935,E02003293,cfd76186-2e71-4244-a0bf-017a328efba9
573192.7162,205238.107899999,6936,E02004497,71f07334-94f4-42d6-b2c0-67eb8db6e616
650796.5023,303281.9976,6937,E02005550,29c0cde1-d453-4288-be4f-ca5191be22c5
630141.2757,234430.416200001,6938,E02006301,5d9d7c21-deb8-4b5e-a1af-319d7f0abff4
545342.7131,198789.292300001,6939,E02004536,5247efc5-283f-4499-b6fa-4d7f8fe6a04c
460527.2769,451738.473099999,6940,E02002784,4e5de0aa-fb46-4234-b210-b257f3072e13
331610.6773,446517.0383,6941,E02005321,a4ceca45-8fb8-4ba1-8575-9ad842895142
493305.6545,211812.1404,6942,E02004859,e5e1221e-5e1b-434d-8c30-d08a36f2a5ce
518226.2723,469018.822799999,6943,E02002684,7c174ede-4159-4cb5-902b-d4d00fb5a6a0
524695.7318,233574.692,6944,E02004912,e0912e90-7fd9-4f9e-8054-e68eacbbf1a6
499364.6161,207431.726199999,6945,E02004869,42b9a261-e760-4092-8e3d-a1359f473039
569304.246,277317.8751,6946,E02006240,8fa2eb63-adae-47e7-9d04-8cf3aa0fb904
614849.1521,244026.880799999,6947,E02006254,e7f7a084-86c9-4ea5-85f5-649ac7c4d552
530372.5011,236292.1676,6948,E02007088,2095c4b0-7219-4421-86b0-80fb0c5a72c9
521484.4238,236482.917400001,6949,E02003612,9ee05036-34dd-4327-8451-8e9e30f892b9
507121.5811,432748.5141,6950,E02002659,47f9004e-cb05-4630-84fd-b5dcb4bc579c
503445.2448,488517.769400001,6951,E02005802,7e2a9b74-6d70-4c7f-bffc-6c802854ff6e
426760.4386,488002.578,6952,E02005755,f264acac-7216-490d-abfc-55970f53c368
341755.2964,461151.448100001,6953,E02005236,8fa8032c-ebd6-4e75-ab86-6404166df553
438177.0266,556938.756200001,6954,E02001801,82c3cf27-0adf-4c10-b0a4-332ea5452df6
580648.0767,263128.688200001,6955,E02006280,60d6c9ec-edbe-4941-bfee-4379dc90def8
443645.0104,519857.559,6956,E02002546,cfa8f0fb-8575-4a69-ab8d-1d916933b6a5
606906.6827,263040.0374,6957,E02006265,5955a8f4-825b-487c-ae36-0916f24dbf00
473690.4068,340394.7192,6958,E02005906,e5973bfe-05e0-4959-ae84-4098f3c8de3c
448788.4722,519521.781199999,6959,E02002498,5b38f623-4e5f-4c51-aa45-6e1f7dc5d1fa
341838.5945,432525.310799999,6960,E02005204,0080093e-6276-4574-8872-fe3e64aecd3b
546140.8899,201597.887499999,6961,E02004532,8cd0c31b-4bc2-4754-9d83-9065ed1701fd
507972.4054,223090.909299999,6962,E02003267,b2a20b1a-ee59-4406-ba66-9e442760c77a
520392.9363,426924.0681,6963,E02002716,69e7276b-eb60-44d7-9ae9-1edafd8c7953
536044.194,201357.828199999,6964,E02004854,d0e189b1-f91a-41a7-8d78-9c28112b0dbf
504741.0651,208184.9581,6965,E02004865,7b29af2a-0d53-4e1a-8199-4a2c301ce5a2
628315.8833,263226.7159,6966,E02006288,2d043254-4479-4fd0-9720-5ae5f1d6de13
331312.4048,436051.527899999,6967,E02002642,85cfd0d4-9458-44cf-8f83-21df50c43f2e
485995.7688,381769.1756,6968,E02005498,9f9dde93-6bb7-4f60-9766-b06641503b6e
570335.6987,206411.745300001,6969,E02006979,e941b139-1d78-44f9-8259-5d519c8c6fe3
481453.1774,236860.3049,6970,E02007015,76a1970c-98bb-45b2-819f-2277b25c1deb
608697.6602,252705.513699999,6971,E02006271,110e966b-3cc1-48bf-8de4-26e93ab217e2
611989.7002,301926.7487,6972,E02005603,12059152-50ca-4116-9f25-eaea333e450c
341853.5697,428680.4892,6973,E02005209,e9965f96-8c92-4c86-b67d-eca232d222bd
448954.911,529646.2312,6974,E02002494,bc3aa7e3-2211-4563-a3ab-a7829bc66768
469808.2083,486541.4047,6975,E02005788,786cfd56-6b95-4c13-baee-bc0fe67cd52e
525133.4684,221998.9473,6976,E02004954,6e5c3799-7c21-4865-a560-adffa3e9403e
430410.4779,454373.198100001,6977,E02005779,c4eb7562-9832-415b-afb7-7ec3aed27cea
434880.5526,570308.4111,6978,E02001750,1c267c73-93cc-44fe-bbb4-070ecf8c54bc
435385.6427,559463.237500001,6979,E02001793,23f29d78-22ca-4d2f-b96b-0bf0a91c7ab1
406344.262,631303.7776,6980,E02005708,24993bcf-e2ba-4b24-9ff8-b3f6ab4e718d
345859.1514,463409.5945,6981,E02006871,c06fc828-ea7e-4bf3-8850-5c8f89843c07
515338.2249,306012.606899999,6982,E02003237,1511b4da-26aa-4f73-8de7-c5367ea01ee0
429059.1255,542806.590600001,6983,E02004313,16f329e2-2ff6-470c-bea1-e62385857378
580891.4801,191777.8948,6984,E02004567,a773df58-de29-4344-abea-5f7dc3a2a02d
581843.3212,214064.176200001,6985,E02004462,623a253f-7f51-475a-8423-50b033b5e5e6
626379.9396,309656.118799999,6986,E02005534,5b0e4ac9-d279-48bb-9679-76fd7a5713e1
507272.5292,222491.604900001,6987,E02003272,92f674d8-1128-4b99-8ae7-feedf255002b
523108.0966,205637.146,6988,E02007092,f83ed192-db6d-4d62-bcbe-39d3f7dbf1f9
502859.1542,487773.344000001,6989,E02005803,ee3c649f-da15-474a-bfc4-fd90a9719ea2
423848.2358,498458.5361,6990,E02005784,e5d4308b-5445-48b2-9908-3b2f0460757d
437024.3681,554723.1401,6991,E02001813,5a66c8d3-455d-493d-a38d-0c9c0ce09919
638495.7912,263120.77,6992,E02006289,025c9f77-66f8-4d7f-94dc-04cb4cec4831
